"Gene"	"BaseGeneMean"	"OutlierFactor"	"GeneMean"	"BatchFacBatch1"	"BatchFacBatch2"	"DEFacGroup1"	"DEFacGroup2"
"Gene1016"	"Gene1016"	0.657736836942618	1	0.657736836942618	0.831525242840612	0.921991465497482	1	1
"Gene1017"	"Gene1017"	1.39964173744087	1	1.39964173744087	0.976251186092109	1.0725376748222	1	1
"Gene1018"	"Gene1018"	8.06304504280845	1	8.06304504280845	0.795586751354571	1.04944075138351	1	1
"Gene1019"	"Gene1019"	1.05965291585442	1	1.05965291585442	0.839568210738566	1.21250145582513	1	1
"Gene1020"	"Gene1020"	1.89259272912712	1	1.89259272912712	1.0040840385336	0.950817519174349	1	1
"Gene1021"	"Gene1021"	14.3922818682386	1	14.3922818682386	0.833964342830191	0.908162416509272	1	1
"Gene1022"	"Gene1022"	1.51721001589708	1	1.51721001589708	0.859966341244107	0.882118932757945	1	1
"Gene1023"	"Gene1023"	0.059469611067267	1	0.059469611067267	1.04420642504255	0.965518091012645	1	1
"Gene1024"	"Gene1024"	0.461943757454885	1	0.461943757454885	1.12456869419197	0.883889851401721	1	1
"Gene1025"	"Gene1025"	2.25122383535127	1	2.25122383535127	1.1495545137504	1.03500099235674	1	1
"Gene1026"	"Gene1026"	7.47422299815305	1	7.47422299815305	0.945129947617356	0.943310617881075	1	1
"Gene1027"	"Gene1027"	0.229443118730006	1	0.229443118730006	0.854945520437518	0.740597602938962	1	1
"Gene1028"	"Gene1028"	0.211544763140123	1	0.211544763140123	1.09898223910439	0.888297075264585	0.509660604303833	1
"Gene1029"	"Gene1029"	0.0244332769407861	1	0.0244332769407861	1.12480267724903	0.889127699593718	1	1
"Gene1030"	"Gene1030"	0.00990016583500651	1	0.00990016583500651	1.06954817672064	1.02443899596367	1	1
"Gene1031"	"Gene1031"	2.04292454625052	1	2.04292454625052	1.139538573477	1.11909446834442	1	1
"Gene1032"	"Gene1032"	4.49990014612526	1	4.49990014612526	0.88244927450346	1.35455571167535	0.669199532786743	1
"Gene1033"	"Gene1033"	1.64179910672551	1	1.64179910672551	1.02334669838406	0.923291579862342	1	1
"Gene1034"	"Gene1034"	0.494162753799748	1	0.494162753799748	1.04743038973646	1.08032250581795	1.58442373716801	1
"Gene1035"	"Gene1035"	1.96745955793459e-05	1	1.96745955793459e-05	1.03731943160971	1.24611226702283	1	1
"Gene1036"	"Gene1036"	0.185048306444801	1	0.185048306444801	1.06173533586115	0.79611549831804	1	1
"Gene1037"	"Gene1037"	1.3398009994417	1	1.3398009994417	0.961528156847536	0.701210885213635	1	1
"Gene1038"	"Gene1038"	1.13372731559016	1	1.13372731559016	1.17394284959827	0.791686365741596	1	1
"Gene1039"	"Gene1039"	0.0572484499702557	1	0.0572484499702557	0.972755982862735	0.972037282276925	1	1
"Gene1040"	"Gene1040"	1.21478005075989	1	1.21478005075989	0.954645120369111	0.839634848080386	2.19344861798748	1
"Gene1041"	"Gene1041"	1.38229728711675	1	1.38229728711675	1.08005251958524	1.14678185651432	0.527127515296285	1
"Gene1042"	"Gene1042"	3.19907681094466	1	3.19907681094466	0.984737400651321	0.84980040854626	1	1
"Gene1043"	"Gene1043"	0.379125010254221	1	0.379125010254221	1.01407939424844	1.19696737036666	1	1
"Gene1044"	"Gene1044"	9.45261299448845	1	9.45261299448845	0.905114986534196	1.11485287041624	1	1
"Gene1045"	"Gene1045"	0.223753920259832	1	0.223753920259832	0.893373698128506	0.794810720935615	1	1
"Gene1046"	"Gene1046"	0.171038806857314	1	0.171038806857314	0.936555144548817	0.987152705205581	1	1
"Gene1047"	"Gene1047"	3.5937044237515	1	3.5937044237515	0.946662117418609	0.938181112846123	1	1
"Gene1048"	"Gene1048"	1.6878939423087	1	1.6878939423087	1.14031044961302	1.13448458221823	1.63025718167055	1
"Gene1049"	"Gene1049"	0.0629458969338085	1	0.0629458969338085	0.826946615748872	0.973169754287866	1.80177696360618	1
"Gene1050"	"Gene1050"	0.347760813363062	1	0.347760813363062	0.886826529040624	0.784908449820325	1	0.51573480883705
"Gene1051"	"Gene1051"	2.74086966531892	1	2.74086966531892	1.03825217052447	1.13840635480805	1	1
"Gene1052"	"Gene1052"	6.83391399880123	1	6.83391399880123	1.23156136809971	1.05591600428916	1	0.519298683871027
"Gene1053"	"Gene1053"	0.0414150950905356	1	0.0414150950905356	1.0675088010874	0.785451182276238	1	0.696551828156475
"Gene1054"	"Gene1054"	0.117688741384458	1	0.117688741384458	1.11806855965455	1.08963465781283	1	1
"Gene1055"	"Gene1055"	1.56207293251084	1	1.56207293251084	0.821330984917567	0.860078172539332	1	1
"Gene1056"	"Gene1056"	4.97284426394501	1	4.97284426394501	1.30937691314135	1.15619831163943	1	1
"Gene1057"	"Gene1057"	15.7049868355349	1	15.7049868355349	1.1086329959665	0.96666549903227	1	1.71872448061549
"Gene1058"	"Gene1058"	0.0879673752948739	1	0.0879673752948739	0.719985816881811	0.747911961746865	1	1
"Gene1059"	"Gene1059"	1.45875942730495	1	1.45875942730495	1.1314367120653	1.00005184610231	1	1
"Gene1060"	"Gene1060"	0.891438018210296	1	0.891438018210296	0.869036018867369	0.986097501274863	1	1
"Gene1061"	"Gene1061"	1.83190066628656	1	1.83190066628656	0.932056673447789	1.20570437085323	1	1
"Gene1062"	"Gene1062"	0.493105034942545	1	0.493105034942545	1.14940482507561	1.17005906471298	1	1
"Gene1063"	"Gene1063"	0.149134910784872	1	0.149134910784872	0.968577775476571	0.931453738989086	1	1
"Gene1064"	"Gene1064"	0.9199916761316	1	0.9199916761316	1.22346833674388	0.876603930454468	1	1
"Gene1065"	"Gene1065"	2.36632802566983	1	2.36632802566983	0.967415615310464	1.24687940456654	1	1
"Gene1066"	"Gene1066"	1.18444450428964	1	1.18444450428964	1.09491785775264	1.04347977983464	1	1
"Gene1067"	"Gene1067"	3.35801680132639	1	3.35801680132639	0.820303519807422	1.26020495109509	1.2638299680859	1
"Gene1068"	"Gene1068"	0.263955158595041	1	0.263955158595041	1.15921887983084	0.907341137902314	1	1
"Gene1069"	"Gene1069"	0.155136855038429	1	0.155136855038429	1.22838583866779	1.21041731660038	1.99651788634415	1
"Gene1070"	"Gene1070"	0.587934941420692	1	0.587934941420692	1.09185404182604	0.734066954752981	1.65749004937649	1
"Gene1071"	"Gene1071"	0.507825426249982	1	0.507825426249982	0.962328454644881	1.19992052896649	1	1
"Gene1072"	"Gene1072"	0.00108881937427663	1	0.00108881937427663	1.09892791973494	0.90284257241943	1	1
"Gene1073"	"Gene1073"	1.30885898174413	1	1.30885898174413	1.11335007715582	1.15068219363262	0.508792435907054	1
"Gene1074"	"Gene1074"	1.76063245895702	1	1.76063245895702	0.804984786364332	0.886439881802862	1	1
"Gene1075"	"Gene1075"	2.20076302333689	1	2.20076302333689	0.939498196871073	0.835813634796936	1.86936175294871	1
"Gene1076"	"Gene1076"	0.878348331405259	1	0.878348331405259	0.894604495253148	1.1507787229969	1	1.87718420393157
"Gene1077"	"Gene1077"	3.50648544479572	1	3.50648544479572	1.1432655512183	1.11580144275758	1	1
"Gene1078"	"Gene1078"	4.64698344299307	1	4.64698344299307	1.02314813901872	0.909596686013866	1	1
"Gene1079"	"Gene1079"	0.757820397795966	1	0.757820397795966	0.942355073146514	1.0361294695772	1	1
"Gene1080"	"Gene1080"	2.15775502530434	1	2.15775502530434	0.897283370888234	1.22790608019956	1	1
"Gene1081"	"Gene1081"	1.26342483886965	1	1.26342483886965	1.28984706502587	1.22662347433531	1.31231380503077	1
"Gene1082"	"Gene1082"	0.098522735807241	1	0.098522735807241	1.06461933759596	0.779505736822385	1	1.10215046721691
"Gene1083"	"Gene1083"	0.271471302008125	1	0.271471302008125	1.28385722615408	1.18409881754601	1	1
"Gene1084"	"Gene1084"	0.960265957905216	1	0.960265957905216	0.922097087324488	0.820613690900876	1	1
"Gene1085"	"Gene1085"	4.97742820524046	1	4.97742820524046	0.767589445895858	0.911833445576203	1.81136938283	1
"Gene1086"	"Gene1086"	0.11044618783873	1	0.11044618783873	1.20574544400324	1.06574483916761	1	1
"Gene1087"	"Gene1087"	2.72673002833252	1	2.72673002833252	1.11349804476993	1.02580516074123	1	1
"Gene1088"	"Gene1088"	0.27101673783465	1	0.27101673783465	0.866379861034202	0.838544392699872	1	1
"Gene1089"	"Gene1089"	3.31198512001901	1	3.31198512001901	0.797374908138064	1.1580872579286	1	1
"Gene1090"	"Gene1090"	0.242646884022192	1	0.242646884022192	1.18363811339704	1.22158835855743	2.26025359882861	1
"Gene1091"	"Gene1091"	0.112649830430738	1	0.112649830430738	1.01996841408088	0.930257733036225	1	0.655272381280721
"Gene1092"	"Gene1092"	1.62594691891497	1	1.62594691891497	1.04949439042732	0.858422402547836	1	1
"Gene1093"	"Gene1093"	4.10413397552013	1	4.10413397552013	0.784855486482474	1.10691320894542	1	1
"Gene1094"	"Gene1094"	0.856746055606819	1	0.856746055606819	1.00132459157104	0.958513309458436	1	1
"Gene1095"	"Gene1095"	2.28810789703486	1	2.28810789703486	0.911588278422522	1.14673607930782	1	1
"Gene1096"	"Gene1096"	0.186799293212832	1	0.186799293212832	1.05457160734478	0.86342548839019	1	1
"Gene1097"	"Gene1097"	1.31625153348201	1	1.31625153348201	1.0185695711119	0.930205231969339	1	1
"Gene1098"	"Gene1098"	0.00143968001679763	1	0.00143968001679763	1.10185510042648	0.788580806294691	1	1.23120614573954
"Gene1099"	"Gene1099"	1.22923782947144	1	1.22923782947144	0.958780825894295	0.876926731870254	1	1
"Gene1100"	"Gene1100"	6.43766721683537	1	6.43766721683537	0.998880301716392	1.02267116727591	1	1
"Gene1101"	"Gene1101"	3.37668513983362	1	3.37668513983362	0.974461676382637	1.16886824831133	1	1
"Gene1102"	"Gene1102"	2.60816030447817	1	2.60816030447817	1.18639071044641	0.924443124507025	1	1
"Gene1103"	"Gene1103"	0.53469419463714	1	0.53469419463714	0.946890065977574	0.942413318085183	1.93554726689986	1
"Gene1104"	"Gene1104"	0.0807566250470805	1	0.0807566250470805	0.789510429252303	0.939166849005373	1	1
"Gene1105"	"Gene1105"	0.644854574166053	1	0.644854574166053	1.07505165029765	1.11707293256201	1	0.42239918487448
"Gene1106"	"Gene1106"	0.278028872381196	1	0.278028872381196	0.846891103119398	1.0233696597354	1	1
"Gene1107"	"Gene1107"	1.68031655832812	1	1.68031655832812	0.91161712361402	0.90167427064243	1.2418767661534	1
"Gene1108"	"Gene1108"	0.333883056852744	1	0.333883056852744	0.830460333862435	1.12708580555217	1	0.552315951197284
"Gene1109"	"Gene1109"	2.21187656013101	1	2.21187656013101	1.09878670918642	0.849836571377558	1	1
"Gene1110"	"Gene1110"	0.348982716866723	1	0.348982716866723	1.26794867278418	0.85690259620412	1	1
"Gene1111"	"Gene1111"	0.165460827197552	1	0.165460827197552	1.20305905820771	1.10684260289294	1	1
"Gene1112"	"Gene1112"	0.310524946668661	1	0.310524946668661	0.822955255871028	1.17703645999678	1	1
"Gene1113"	"Gene1113"	0.81020766142082	1	0.81020766142082	1.39748765785176	0.994042037599098	1.61627611192967	1
"Gene1114"	"Gene1114"	1.15756041394018	87.1934050819127	89.2947396079134	0.809364066426132	1.21886028431188	1	1
"Gene1115"	"Gene1115"	1.54795385457977	1	1.54795385457977	0.724744408910643	0.957094414656314	1	1
"Gene1116"	"Gene1116"	3.98534344304955	1	3.98534344304955	0.956988297758805	0.866421018793796	1	1
"Gene1117"	"Gene1117"	4.54647965834697	1	4.54647965834697	0.978797143140249	0.868316648878121	1.4237241658599	1
"Gene1118"	"Gene1118"	0.00816070132606672	1	0.00816070132606672	1.0297901869762	1.20738984049303	1	1
"Gene1119"	"Gene1119"	7.27292340929576	1	7.27292340929576	0.802275234697532	0.873897798404997	1	1
"Gene1120"	"Gene1120"	3.17418838938641	1	3.17418838938641	1.37687332307048	1.17507550553653	1	1
"Gene1121"	"Gene1121"	8.2343904088867	1	8.2343904088867	0.829353556861542	0.817490610017393	1	1
"Gene1122"	"Gene1122"	1.37139930513199	1	1.37139930513199	0.786696299156327	0.966724155707628	1	1
"Gene1123"	"Gene1123"	2.37930544381263	1	2.37930544381263	0.916129243863434	1.00351709539045	1.40448396197363	1
"Gene1124"	"Gene1124"	2.99509811550489	1	2.99509811550489	1.0148838010042	1.14381219954858	1	1
"Gene1125"	"Gene1125"	1.73389125058731	1	1.73389125058731	0.944461201806046	0.883225267480743	1	1
"Gene1126"	"Gene1126"	2.5751039372404	1	2.5751039372404	0.758170319540314	0.833508123854726	1	1
"Gene1127"	"Gene1127"	3.06111767489285	1	3.06111767489285	0.891108961939095	0.907668951957578	1	1
"Gene1128"	"Gene1128"	7.43754061659193	1	7.43754061659193	1.06803575457303	0.878702958213788	1	1
"Gene1129"	"Gene1129"	2.41630298498754	1	2.41630298498754	1.10758572607154	0.909269843331998	1	1
"Gene1130"	"Gene1130"	4.59504203684468	1	4.59504203684468	1.2257822635484	0.963839552223231	1.60855440291578	1
"Gene1131"	"Gene1131"	0.255446359344487	1	0.255446359344487	0.894938327798638	1.17859554528041	1	1
"Gene1132"	"Gene1132"	1.83486290095298	1	1.83486290095298	1.02628067144046	1.1516912498019	1	1
"Gene1133"	"Gene1133"	0.00306244379569466	1	0.00306244379569466	0.952243499906405	1.02875936806769	1	2.9834689627454
"Gene1134"	"Gene1134"	2.59357886049409	1	2.59357886049409	0.991274889080263	0.863543627821035	1	1
"Gene1135"	"Gene1135"	0.626451042399215	1	0.626451042399215	1.02973017207608	1.10893483451318	1	1
"Gene1136"	"Gene1136"	1.47659058139818	1	1.47659058139818	0.826536556556359	1.18947295750789	1	1
"Gene1137"	"Gene1137"	0.956223755305097	1	0.956223755305097	0.854920390469056	1.04522705076029	1.85236783922916	1
"Gene1138"	"Gene1138"	2.66283834812702	1	2.66283834812702	1.34399330455482	0.865063600069004	1	1
"Gene1139"	"Gene1139"	0.694903286173445	1	0.694903286173445	0.786388866079252	1.13509072206047	1	1
"Gene1140"	"Gene1140"	5.16464999252682	1	5.16464999252682	0.927839954520625	1.02327884713394	1	1
"Gene1141"	"Gene1141"	5.06479193524991	1	5.06479193524991	0.972007007697937	1.04726641462578	1	1
"Gene1142"	"Gene1142"	4.96550221513912	1	4.96550221513912	1.26023228499117	0.874112051819271	1	1
"Gene1143"	"Gene1143"	5.20365708397359	1	5.20365708397359	1.04307878173349	0.760136597607848	1	1.67578019926544
"Gene1144"	"Gene1144"	2.6895865375512	1	2.6895865375512	1.20733261754543	1.0593014201562	1	1
"Gene1145"	"Gene1145"	2.6693110034144	1	2.6693110034144	0.885642897975045	0.902605384729924	1	1
"Gene1146"	"Gene1146"	0.00429093604134341	1	0.00429093604134341	1.05028523261425	0.776993300148579	1	1
"Gene1147"	"Gene1147"	1.02278332134154	1	1.02278332134154	1.08122967561531	0.971524715402375	1	1
"Gene1148"	"Gene1148"	2.59601818104388	1	2.59601818104388	0.801163532945053	0.928154056078619	1	1
"Gene1149"	"Gene1149"	2.12051423491841	1	2.12051423491841	1.38184601448651	0.910765305409459	1	1.58701507711069
"Gene1150"	"Gene1150"	0.533768665232774	1	0.533768665232774	0.86033304594175	1.17151055113555	1	1
"Gene1151"	"Gene1151"	0.195614715875881	1	0.195614715875881	0.948918282102752	0.842855358770353	1	1
"Gene1152"	"Gene1152"	2.0985216593156	1	2.0985216593156	1.17391134275507	0.871000557838647	1	1
"Gene1153"	"Gene1153"	0.098805426588029	1	0.098805426588029	1.15661206560832	0.950017435659155	1	1.22409359154746
"Gene1154"	"Gene1154"	2.04769489322869	1	2.04769489322869	0.794664494146424	1.07896642953144	1	1
"Gene1155"	"Gene1155"	0.00994678508634267	1	0.00994678508634267	1.3626840078332	0.918212987327768	1	1
"Gene1156"	"Gene1156"	2.228658344311	1	2.228658344311	1.03248485704376	1.11221731874113	1	1
"Gene1157"	"Gene1157"	0.144423970335435	1	0.144423970335435	1.12288839053552	1.07020453617512	1.48422382216986	1.93671788084073
"Gene1158"	"Gene1158"	0.000456270622649029	1	0.000456270622649029	0.875097819842752	0.762492644521723	0.712038232756404	1
"Gene1159"	"Gene1159"	1.45103965859306	1	1.45103965859306	1.02066423366399	1.05393196352935	1	1.54930250263869
"Gene1160"	"Gene1160"	0.668911524688932	1	0.668911524688932	0.981854159207175	1.02507621317595	1	1
"Gene1161"	"Gene1161"	0.0548448246728723	1	0.0548448246728723	0.861101428706751	0.944830590233226	1	1
"Gene1162"	"Gene1162"	1.69253799681724	1	1.69253799681724	0.999830111016606	1.1462145518508	1.73237405873814	1
"Gene1163"	"Gene1163"	1.276057651424	1	1.276057651424	1.08508507172338	0.930686427052313	1	1
"Gene1164"	"Gene1164"	1.82016244557086	1	1.82016244557086	0.973251029744877	1.06631314593686	1.28127730295815	1
"Gene1165"	"Gene1165"	0.05451244147253	1	0.05451244147253	0.884449506573994	1.41871100767349	1	0.660081490469356
"Gene1166"	"Gene1166"	0.601910752136551	1	0.601910752136551	1.28665118143493	1.15046105803374	1	1
"Gene1167"	"Gene1167"	3.3248479952192	1	3.3248479952192	1.09275519202222	0.860628441682401	1	1
"Gene1168"	"Gene1168"	0.0230307528467078	1	0.0230307528467078	1.13884402829857	1.02682902673842	1	1
"Gene1169"	"Gene1169"	0.495157508891313	1	0.495157508891313	0.862606946791979	1.25894059055923	1	1.74545760053729
"Gene1170"	"Gene1170"	0.00390152748723659	1	0.00390152748723659	1.2644342652232	1.23721380027058	0.493354452627324	1
"Gene1171"	"Gene1171"	1.30045411187623	1	1.30045411187623	0.93807425567008	0.959476136026989	1	1
"Gene1172"	"Gene1172"	0.401720555016412	1	0.401720555016412	0.99945314267045	1.13352116291073	2.11771800913256	1
"Gene1173"	"Gene1173"	4.65968455224754	111.535664243506	114.223639806969	1.06551567334625	1.09800377276957	1	1
"Gene1174"	"Gene1174"	0.0328877921268741	1	0.0328877921268741	0.947522024285743	1.26273128512479	1	1
"Gene1175"	"Gene1175"	0.0351489443137519	1	0.0351489443137519	1.0289952303381	0.922790184060114	1.03460347804308	1
"Gene1176"	"Gene1176"	1.05648056262739	1	1.05648056262739	1.14854247782731	0.819037440462423	1	1
"Gene1177"	"Gene1177"	1.35818824481163	1	1.35818824481163	0.835328128783219	1.01727479368871	1	1
"Gene1178"	"Gene1178"	0.508813967189143	1	0.508813967189143	1.2020080253292	0.819916446100248	1	1
"Gene1179"	"Gene1179"	0.460395582772301	49.434293092092	50.6256445107602	0.915621076537984	0.78316267039686	1	1
"Gene1180"	"Gene1180"	1.553948236048	1	1.553948236048	0.961244488526343	1.17449689690197	0.567715323328805	1.46754661984845
"Gene1181"	"Gene1181"	0.125889273031571	1	0.125889273031571	0.879145014106348	1.18622883394511	1	1.06734417779682
"Gene1182"	"Gene1182"	3.32814590680342	1	3.32814590680342	0.854713669041921	0.959524541630442	1	1.73119794451519
"Gene1183"	"Gene1183"	6.40845182075707	1	6.40845182075707	1.08276961852337	1.16157094996884	1	1
"Gene1184"	"Gene1184"	1.12430573158688	1	1.12430573158688	1.16372918085591	1.13660906412398	1.66813818940249	1
"Gene1185"	"Gene1185"	1.11478384671104	1	1.11478384671104	0.976719725759473	1.12356812812235	1	1
"Gene1186"	"Gene1186"	5.08593150252632	1	5.08593150252632	1.24894171938646	0.8539743858332	1	1
"Gene1187"	"Gene1187"	0.0348614731977052	1	0.0348614731977052	0.848759962208293	0.924384666203985	1	1
"Gene1188"	"Gene1188"	2.21646808904881	1	2.21646808904881	1.21417696262801	1.09350760538933	1	1
"Gene1189"	"Gene1189"	0.989034250853254	1	0.989034250853254	0.809215852120737	1.25214949221647	1	1
"Gene1190"	"Gene1190"	0.107922757198864	1	0.107922757198864	1.26298655715055	0.833896378718534	1	1
"Gene1191"	"Gene1191"	3.2687047445891	1	3.2687047445891	0.857407001709555	0.813645997577194	1	1
"Gene1192"	"Gene1192"	2.02254929195576	1	2.02254929195576	1.11645034536736	0.819702735184362	1	1
"Gene1193"	"Gene1193"	7.00053529940695	1	7.00053529940695	0.918449659833769	0.792388506676339	0.497711026412717	1
"Gene1194"	"Gene1194"	0.183250629130534	1	0.183250629130534	0.815782686974658	1.12038228304617	1	1
"Gene1195"	"Gene1195"	6.63891280113288	83.9130175755591	85.935295761011	1.17311393002065	1.33544892390462	1	1
"Gene1196"	"Gene1196"	4.01684569533685	1	4.01684569533685	1.41491524957159	0.840025939542404	1	1
"Gene1197"	"Gene1197"	1.7839075534478	1	1.7839075534478	1.00569056122925	0.716651129966556	1	1
"Gene1198"	"Gene1198"	0.22239494843425	1	0.22239494843425	0.901177516357726	0.856010105059507	1	1
"Gene1199"	"Gene1199"	2.56300826567015	1	2.56300826567015	0.990198498607426	0.906261736639258	1	1
"Gene1200"	"Gene1200"	5.04599296313828	1	5.04599296313828	0.892655745968152	0.95005754264805	1	1
"Gene1201"	"Gene1201"	6.1025888934011	1	6.1025888934011	1.03235601391037	0.824767935904174	1	1
"Gene1202"	"Gene1202"	0.165898507393855	1	0.165898507393855	0.96107069284179	0.874963493044811	1	1
"Gene1203"	"Gene1203"	0.574161250647941	1	0.574161250647941	0.770906361321909	1.02911130999145	1	1
"Gene1204"	"Gene1204"	0.343350962958112	1	0.343350962958112	1.04906126968015	0.895334685291626	1	1
"Gene1205"	"Gene1205"	0.586316254946936	1	0.586316254946936	0.915932042917728	1.08820212743477	1	1
"Gene1206"	"Gene1206"	0.418371995866046	1	0.418371995866046	0.904524478150401	1.12895605428069	1	1
"Gene1207"	"Gene1207"	6.10385777309687	1	6.10385777309687	0.894842715158025	1.18328056341041	1	1
"Gene1208"	"Gene1208"	0.0244745370196585	149.338735259847	152.937753329803	1.06315233381641	0.985520648888685	1	1
"Gene1209"	"Gene1209"	5.30316764089986	1	5.30316764089986	1.18679971792039	0.977134018929753	1	1
"Gene1210"	"Gene1210"	1.04537511929895	1	1.04537511929895	0.922470133336427	1.34351931718207	1	1
"Gene1211"	"Gene1211"	5.76806149718011	1	5.76806149718011	1.17320730491675	0.718077250595237	1	1
"Gene1212"	"Gene1212"	2.17202453450623	1	2.17202453450623	1.10097774270092	0.949717140109707	1	1
"Gene1213"	"Gene1213"	0.902426410749417	1	0.902426410749417	1.21195109166401	0.95950676233879	1	1
"Gene1214"	"Gene1214"	6.27082739159361	1	6.27082739159361	0.783846288139958	0.845959250017099	2.01837785725369	1
"Gene1215"	"Gene1215"	0.622870767787024	1	0.622870767787024	0.807152200417992	0.991790012728858	1.26589881005577	1
"Gene1216"	"Gene1216"	2.9300515445151	1	2.9300515445151	0.90038416739534	1.05303524469358	1	1
"Gene1217"	"Gene1217"	0.281905509192897	1	0.281905509192897	1.16876322928748	1.37504499189718	1	1
"Gene1218"	"Gene1218"	0.306204159947514	1	0.306204159947514	0.992403097909882	0.926465848904916	1.14396804632164	0.444489071691838
"Gene1219"	"Gene1219"	2.22875118112828	1	2.22875118112828	0.986828159683329	0.960936999072255	1	1
"Gene1220"	"Gene1220"	0.0266691717377931	1	0.0266691717377931	0.929843350414486	1.19210169016406	1	1
"Gene1221"	"Gene1221"	2.06927165348802	1	2.06927165348802	1.13558355978423	1.01130154835244	1	1
"Gene1222"	"Gene1222"	0.0650135174180419	1	0.0650135174180419	0.875042477208822	1.1369023501292	1	1
"Gene1223"	"Gene1223"	0.0963638048881918	90.6649892598516	92.8499879079974	0.867470620497957	0.975572113144506	1	1
"Gene1224"	"Gene1224"	2.03075216343286	1	2.03075216343286	1.01008345147507	1.047184586568	1.89096852303409	1
"Gene1225"	"Gene1225"	5.44217279021816	1	5.44217279021816	1.03146924592769	0.964223312995205	1	1
"Gene1226"	"Gene1226"	0.0397825578852103	1	0.0397825578852103	1.03539412885397	1.12998543738999	1	1
"Gene1227"	"Gene1227"	0.339006413999356	1	0.339006413999356	1.21390188347906	1.08706119384619	1	1
"Gene1228"	"Gene1228"	3.05600736198711	1	3.05600736198711	0.902297972298145	1.19107764427524	1	1
"Gene1229"	"Gene1229"	0.678963609142861	1	0.678963609142861	0.943160076604642	0.904578497498606	1	1
"Gene1230"	"Gene1230"	13.5552209860002	1	13.5552209860002	1.00483972125589	0.943482913660295	1	1
"Gene1231"	"Gene1231"	0.171412835360273	1	0.171412835360273	0.891159330177021	0.984213759834504	1	1
"Gene1232"	"Gene1232"	2.11300169512381	1	2.11300169512381	0.901428647561076	1.08733904576851	1	1
"Gene1233"	"Gene1233"	4.26807653422698	1	4.26807653422698	1.10337616623889	1.01809182657085	1	1
"Gene1234"	"Gene1234"	0.574939599065283	1	0.574939599065283	1.25690596773286	1.09860325787445	1	1
"Gene1235"	"Gene1235"	0.649677135162685	1	0.649677135162685	1.09623845072239	1.13518594795986	1	1
"Gene1236"	"Gene1236"	2.65808862813838	1	2.65808862813838	0.894321478433568	0.855524650206637	1	1
"Gene1237"	"Gene1237"	2.87953619930301	1	2.87953619930301	1.02773643978225	0.959410181542828	1	1
"Gene1238"	"Gene1238"	0.000877276145836927	1	0.000877276145836927	1.10649314018175	0.897281895709312	1	1
"Gene1239"	"Gene1239"	2.01482045947874	1	2.01482045947874	0.881722897552639	0.981508981097688	1	1
"Gene1240"	"Gene1240"	0.0652090424554539	1	0.0652090424554539	0.801871890049369	0.993098593494872	1.88293331608755	1
"Gene1241"	"Gene1241"	0.432070364073189	1	0.432070364073189	0.980362628717775	0.878194069120271	1	1
"Gene1242"	"Gene1242"	0.0881487419094642	1	0.0881487419094642	1.07521495887176	0.965951015233977	1	1
"Gene1243"	"Gene1243"	1.37646004802258	1	1.37646004802258	1.43981767534497	0.803625960378855	1	1
"Gene1244"	"Gene1244"	3.96726294457362	1	3.96726294457362	0.984398218488057	0.948892876381858	0.632449886629009	1
"Gene1245"	"Gene1245"	0.663905313959944	1	0.663905313959944	1.05282720240454	0.787370186084181	1	1
"Gene1246"	"Gene1246"	0.09369100216521	1	0.09369100216521	0.941532342587759	0.932835060152573	1	1
"Gene1247"	"Gene1247"	0.142462575219106	1	0.142462575219106	1.11348309690924	1.02409020122872	1	1
"Gene1248"	"Gene1248"	7.73987985470946	1	7.73987985470946	1.0686182087777	0.888166045895009	1.87741774010993	1
"Gene1249"	"Gene1249"	0.579278981425491	1	0.579278981425491	1.15933027324105	1.24653243640264	1.83725325961784	1
"Gene1250"	"Gene1250"	0.147165100271967	1	0.147165100271967	1.04776465059018	1.03009005622575	1.63120750034835	1
"Gene1251"	"Gene1251"	1.78756433468566	1	1.78756433468566	0.822998720242866	0.980148197135983	0.440664088112917	1
"Gene1252"	"Gene1252"	1.69071165687587	1	1.69071165687587	0.884322424915828	0.996403752880236	1	1
"Gene1253"	"Gene1253"	6.6213397117162	1	6.6213397117162	0.971672645676919	0.96978691602112	2.2417670064865	1
"Gene1254"	"Gene1254"	3.88801444268329	1	3.88801444268329	1.01051792970569	1.01926397060632	0.58557021521756	1
"Gene1255"	"Gene1255"	4.69705140475302	1	4.69705140475302	0.908038414876774	0.941358494271142	1.30254858191427	1
"Gene1256"	"Gene1256"	1.01672599332795	1	1.01672599332795	0.986805794253404	1.07018957494362	1	1
"Gene1257"	"Gene1257"	1.02021573707238	1	1.02021573707238	0.887207497060265	1.21928116601611	1	1
"Gene1258"	"Gene1258"	1.01812019812337	68.6463602671132	70.3007166576918	0.922980416163237	0.858211408271536	0.545211652396506	1
"Gene1259"	"Gene1259"	0.156069463754051	1	0.156069463754051	1.18516471106763	0.869733445535617	1	1
"Gene1260"	"Gene1260"	0.36691150277602	1	0.36691150277602	1.36606641658542	1.07923561867797	1	1
"Gene1261"	"Gene1261"	0.151728964421248	1	0.151728964421248	1.30094247938405	0.83791865417488	0.419685629845601	1
"Gene1262"	"Gene1262"	0.379776937805156	1	0.379776937805156	1.24760908729005	1.14774751396968	1	1
"Gene1263"	"Gene1263"	0.107675184205794	1	0.107675184205794	0.952806669268525	0.935256225718832	1	1
